ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600519.SH,20240521,13420.78,13434.37,13343.46,13397.21,13428.64,-31.43000000000029,-0.23,16293.39,2776847.499
600519.SH,20240522,13381.49,13436.18,13287.2,13339.93,13397.21,-57.279999999998836,-0.43,20285.68,3443977.767
600519.SH,20240523,13357.92,13408.05,13279.97,13295.14,13339.93,-44.79000000000087,-0.34,18884.97,3199923.32
600519.SH,20240524,13302.92,13318.63,13177.2,13177.82,13295.14,-117.31999999999971,-0.88,20216.63,3401323.915
600519.SH,20240527,13185.05,13259.31,13106.56,13123.13,13177.82,-54.69000000000051,-0.42,25097.91,4199001.866
600519.SH,20240528,13125.34,13162.82,13067.19,13080.08,13123.13,-43.04999999999927,-0.33,23520.87,3923020.375
600519.SH,20240529,13090.76,13200.77,13082.9,13153.62,13080.08,73.54000000000087,0.56,19651.28,3289173.345
600519.SH,20240530,13161.48,13164.47,12957.18,12957.18,13153.62,-196.4400000000005,-1.49,32207.92,5333306.808
600519.SH,20240531,12968.97,13071.12,12952.86,12952.86,12957.18,-4.319999999999709,-0.03,21856.65,3617654.788
600519.SH,20240603,12965.04,12972.27,12848.04,12881.67,12952.86,-71.19000000000051,-0.55,30261.05,4966041.477
600519.SH,20240604,12890.39,13012.19,12859.36,12990.18,12881.67,108.51000000000022,0.84,20841.08,3432497.303
600519.SH,20240605,12980.76,13033.24,12910.27,12917.89,12990.18,-72.29000000000087,-0.56,19055.57,3140824.328
600519.SH,20240606,12915.22,12980.68,12854.33,12884.97,12917.89,-32.92000000000007,-0.25,25610.05,4205700.983
600519.SH,20240607,12934.63,12935.02,12721.53,12722.87,12884.97,-162.09999999999854,-1.26,33524.55,5453120.695
600519.SH,20240611,12595.65,12611.45,12312.86,12328.57,12722.87,-394.3000000000011,-3.1,70246.76,11090577.61
600519.SH,20240612,12336.43,12493.58,12336.43,12349.63,12328.57,21.05999999999949,0.17,33170.5,5230086.503
600519.SH,20240613,12389.63,12390.57,12204.03,12218.65,12349.63,-130.97999999999956,-1.06,36185.97,5654938.942
600519.SH,20240614,12218.57,12288.97,11947.17,12218.57,12218.65,-0.07999999999992724,-0.0,59514.16,9177637.168
600519.SH,20240617,12040.12,12169.62,11872.91,12112.49,12218.57,-106.07999999999993,-0.87,48318.16,7400883.243
600519.SH,20240618,12029.12,12214.95,11917.46,11955.34,12112.49,-157.14999999999964,-1.3,41258.25,6317590.943
600519.SH,20240619,12014.48,12062.68,11887.03,12038.62,11955.37,83.25,0.7,41261.53,6167728.416
600519.SH,20240620,12030.6,12159.01,12014.56,12031.4,12038.62,-7.220000000001164,-0.06,24710.68,3715924.984
600519.SH,20240621,12034.61,12070.54,11791.75,11798.01,12031.4,-233.38999999999942,-1.94,43319.97,6418543.742
600519.SH,20240624,11413.03,11942.3,11340.93,11842.52,11798.01,44.51000000000022,0.38,63839.93,9319362.39
600519.SH,20240625,11846.28,12054.73,11846.28,11923.68,11842.67,81.01000000000022,0.68,42097.95,6273919.386
600519.SH,20240626,11869.6,12038.58,11851.96,11943.54,11922.93,20.610000000000582,0.17,29569.77,4414601.922
600519.SH,20240627,11965.84,11981.64,11773.36,11953.73,11943.54,10.18999999999869,0.09,32821.78,4857959.457
600519.SH,20240628,11869.6,11985.81,11741.28,11768.47,11953.73,-185.26000000000022,-1.55,38582.02,5699649.047
600519.SH,20240701,11780.42,11813.38,11452.56,11551.85,11768.47,-216.61999999999898,-1.84,32161.38,4636689.118
600519.SH,20240702,11492.66,12013.96,11492.66,11955.41,11551.85,403.5599999999995,3.49,51852.98,7659166.816
600519.SH,20240703,12021.98,12134.34,11933.92,12030.0,11955.41,74.59000000000015,0.62,31573.26,4740808.13
600519.SH,20240704,12070.1,12126.24,11878.66,11915.63,12030.0,-114.3700000000008,-0.95,24379.73,3637968.895
600519.SH,20240705,11861.58,11975.3,11629.0,11653.06,11915.63,-262.5699999999997,-2.2,38829.38,5664477.336
600519.SH,20240708,11572.86,11691.32,11381.5,11388.4,11653.06,-264.65999999999985,-2.27,39527.05,5657951.348
600519.SH,20240709,11388.4,11668.22,11309.0,11533.0,11388.4,144.60000000000036,1.27,33620.71,4807957.927
600519.SH,20240710,11542.78,11756.36,11508.7,11529.47,11533.0,-3.530000000000655,-0.03,23763.22,3436693.365
600519.SH,20240711,11628.76,11781.38,11550.48,11725.96,11529.47,196.48999999999978,1.7,29020.14,4236960.596
600519.SH,20240712,11813.54,11920.93,11752.91,11860.14,11725.96,134.1800000000003,1.14,23386.34,3451132.648
600519.SH,20240715,11789.4,11933.76,11789.4,11828.7,11860.14,-31.43999999999869,-0.27,19176.26,2835374.73
600519.SH,20240716,11837.52,11885.64,11749.7,11837.52,11828.7,8.819999999999709,0.07,20316.44,2998367.128
600519.SH,20240717,11838.32,12054.06,11789.56,12041.23,11837.52,203.70999999999913,1.72,34311.01,5115680.654
600519.SH,20240718,12025.99,12150.3,11970.09,12010.03,12041.23,-31.19999999999891,-0.26,28870.39,4337214.601
600519.SH,20240719,11956.3,12264.02,11901.76,12235.47,12010.03,225.4399999999987,1.88,38942.91,5888615.145
600519.SH,20240722,12230.74,12270.44,11963.03,12021.98,12235.47,-213.48999999999978,-1.74,28543.21,4300813.31
600519.SH,20240723,12021.98,12038.02,11669.1,11669.1,12021.98,-352.8799999999992,-2.94,30943.96,4555460.198
600519.SH,20240724,11630.6,11738.87,11508.7,11548.96,11669.1,-120.14000000000124,-1.03,24122.55,3490200.973
600519.SH,20240725,11548.96,11612.96,11388.48,11472.53,11548.96,-76.42999999999847,-0.66,28346.56,4054086.714
600519.SH,20240726,11472.53,11530.51,11315.42,11405.96,11472.53,-66.57000000000153,-0.58,32353.79,4594928.574
600519.SH,20240729,11348.3,11404.36,11211.96,11212.12,11405.96,-193.83999999999833,-1.7,30869.07,4342610.1
600519.SH,20240730,11115.56,11149.97,10917.63,11067.52,11212.12,-144.60000000000036,-1.29,51779.04,7103491.566
600519.SH,20240731,11012.26,11446.71,11012.26,11398.67,11067.52,331.14999999999964,2.99,43272.32,6098149.721
600519.SH,20240801,11372.36,11388.4,11105.29,11117.0,11398.67,-281.6700000000001,-2.47,32038.1,4470988.088
600519.SH,20240802,11016.27,11203.7,11016.27,11111.31,11117.0,-5.690000000000509,-0.05,21927.69,3041726.372
600519.SH,20240805,11138.82,11436.52,11111.87,11308.28,11111.31,196.97000000000116,1.77,37736.07,5327127.147
600519.SH,20240806,11404.44,11420.48,11179.96,11265.69,11308.28,-42.590000000000146,-0.38,27444.33,3860735.014
600519.SH,20240807,11272.11,11404.36,11214.37,11352.31,11265.69,86.61999999999898,0.77,20622.21,2910580.747
600519.SH,20240808,11316.22,11614.4,11300.18,11474.13,11352.31,121.81999999999971,1.07,25130.82,3592705.43
600519.SH,20240809,11709.44,11781.38,11523.14,11523.14,11474.13,49.01000000000022,0.43,30138.49,4368705.515
600519.SH,20240812,11468.6,11572.86,11441.17,11517.52,11523.14,-5.619999999998981,-0.05,13632.03,1956573.438
600519.SH,20240813,11492.66,11508.7,11324.32,11412.54,11517.52,-104.97999999999956,-0.91,16308.43,2317037.756
600519.SH,20240814,11412.54,11427.7,11324.4,11334.67,11412.54,-77.8700000000008,-0.68,13414.31,1898377.426
600519.SH,20240815,11268.34,11516.64,11259.68,11443.66,11334.67,108.98999999999978,0.96,23038.97,3275699.572
600519.SH,20240816,11442.86,11516.08,11364.42,11478.22,11443.66,34.55999999999949,0.3,16454.7,2349825.846
600519.SH,20240819,11484.64,11700.22,11428.5,11432.03,11478.22,-46.18999999999869,-0.4,20432.79,2942106.435
600519.SH,20240820,11467.8,11468.04,11340.28,11410.21,11432.03,-21.820000000001528,-0.19,18591.38,2644814.344
600519.SH,20240821,11388.4,11452.4,11353.83,11368.99,11410.21,-41.219999999999345,-0.36,15091.65,2144746.551
600519.SH,20240822,11356.32,11388.4,11228.08,11308.6,11368.99,-60.38999999999942,-0.53,19527.29,2750868.073
600519.SH,20240823,11292.16,11416.47,11277.08,11348.22,11308.6,39.61999999999898,0.35,15320.46,2166499.202
600519.SH,20240826,11364.34,11419.36,11253.26,11324.24,11348.22,-23.979999999999563,-0.21,15628.41,2207595.461
600519.SH,20240827,11324.24,11332.26,11236.9,11260.64,11324.24,-63.600000000000364,-0.56,13657.4,1920770.57
600519.SH,20240828,11260.64,11276.12,11027.5,11139.78,11260.64,-120.85999999999876,-1.07,31663.51,4388025.875
600519.SH,20240829,11067.6,11372.36,11067.6,11334.67,11139.78,194.88999999999942,1.75,27471.61,3864270.621
600519.SH,20240830,11332.26,11693.72,11268.1,11574.38,11334.67,239.70999999999913,2.11,38739.23,5576118.649
600519.SH,20240902,11468.6,11532.76,11187.9,11187.9,11574.38,-386.47999999999956,-3.34,34134.59,4801049.927
600519.SH,20240903,11211.96,11348.14,11172.02,11308.2,11187.9,120.30000000000109,1.08,17887.6,2516125.842
600519.SH,20240904,11244.04,11381.9,11225.91,11228.0,11308.2,-80.20000000000073,-0.71,14211.09,1995221.417
600519.SH,20240905,11232.01,11284.14,11203.94,11267.14,11228.0,39.13999999999942,0.35,14502.95,2033680.839
600519.SH,20240906,11268.1,11276.12,11211.96,11211.96,11267.14,-55.18000000000029,-0.49,10321.04,1445537.257
600519.SH,20240909,11067.68,11177.55,10988.04,11027.5,11211.96,-184.45999999999913,-1.65,28637.55,3950086.825
600519.SH,20240910,10987.56,11171.86,10987.56,11051.56,11027.5,24.05999999999949,0.22,19802.84,2737295.644
600519.SH,20240911,11032.31,11114.76,10947.3,11067.6,11051.56,16.040000000000873,0.15,20995.77,2892932.794
600519.SH,20240912,11067.6,11107.7,10705.98,10707.18,11067.6,-360.4200000000001,-3.26,47948.31,6482445.0
600519.SH,20240913,10674.62,10682.64,10404.35,10459.12,10707.18,-248.0599999999995,-2.32,56005.11,7329376.917
600519.SH,20240918,10426.0,10426.08,10158.61,10160.54,10459.12,-298.5799999999999,-2.85,46185.31,5895948.011
600519.SH,20240919,10121.24,10368.9,9991.56,10113.22,10160.54,-47.32000000000153,-0.47,59988.21,7623739.997
600519.SH,20240920,10117.23,10216.68,10025.24,10136.64,10113.22,23.420000000000073,0.23,39981.84,5038507.835
600519.SH,20240923,10169.36,10373.87,10110.49,10117.55,10136.64,-19.090000000000146,-0.19,45549.69,5809791.682
600519.SH,20240924,10306.42,11011.46,10146.02,11008.25,10117.55,890.7000000000007,8.8,100412.81,13297277.523
600519.SH,20240925,11228.4,11444.54,11201.61,11219.98,11008.25,211.72999999999956,1.92,73953.8,10420109.655
600519.SH,20240926,11227.68,12269.56,11195.92,12262.58,11219.98,1042.6000000000004,9.29,97278.06,14269262.657
600519.SH,20240927,12832.0,13066.18,12554.19,13066.18,12262.58,803.6000000000004,6.55,87921.67,14050260.569
600519.SH,20240930,13569.84,14114.24,13249.04,14018.96,13066.18,952.7799999999988,7.29,157293.41,26982747.037
600519.SH,20241008,15318.2,15318.2,13475.04,13818.46,14018.96,-200.5,-1.43,194709.47,35114075.007
600519.SH,20241009,13634.0,13634.0,12751.8,12793.1,13818.46,-1025.3599999999988,-7.42,120196.84,19708432.734
600519.SH,20241010,13010.53,13378.0,12759.82,13152.8,12793.1,359.6999999999989,2.81,74603.42,12198964.035
600519.SH,20241011,12955.51,13152.48,12751.8,12872.02,13152.8,-280.77999999999884,-2.13,41914.71,6764982.707
600519.SH,20241014,12936.26,12997.45,12680.98,12847.96,12872.02,-24.06000000000131,-0.19,44812.02,7181350.822
600519.SH,20241015,12823.98,12839.94,12455.14,12465.08,12847.96,-382.8799999999992,-2.98,43571.43,6884141.869
600519.SH,20241016,12357.86,12429.4,12110.2,12210.45,12465.08,-254.6299999999992,-2.04,46664.4,7140169.692
600519.SH,20241017,12326.74,12332.03,11977.15,11986.69,12210.45,-223.76000000000022,-1.83,39459.55,5964778.958
600519.SH,20241018,11973.86,12574.08,11861.26,12358.82,11986.69,372.1299999999992,3.1,68619.3,10418043.492
600519.SH,20241021,12360.5,12430.76,12200.1,12260.98,12358.82,-97.84000000000015,-0.79,42007.9,6433918.335
600519.SH,20241022,12243.01,12512.64,12224.08,12374.86,12260.98,113.88000000000102,0.93,36269.13,5607826.492
600519.SH,20241023,12383.76,12647.14,12286.64,12571.35,12374.86,196.48999999999978,1.59,40088.46,6259600.035
600519.SH,20241024,12519.22,12631.5,12390.98,12448.64,12571.35,-122.71000000000095,-0.98,23922.8,3723973.209
600519.SH,20241025,12406.94,12629.82,12399.0,12501.98,12448.64,53.340000000000146,0.43,27745.08,4328271.351
600519.SH,20241028,12511.2,12551.3,12208.28,12551.3,12501.98,49.31999999999971,0.39,39121.4,6064453.668
600519.SH,20241029,12511.2,12671.6,12270.6,12283.59,12551.3,-267.7099999999991,-2.13,41165.78,6368105.233
600519.SH,20241030,12230.5,12440.54,12217.75,12286.64,12283.59,3.0499999999992724,0.02,32005.74,4913175.983
600519.SH,20241031,12287.84,12350.8,12190.4,12252.88,12286.64,-33.76000000000022,-0.27,29957.35,4575545.18
600519.SH,20241101,12198.42,12391.94,12196.82,12300.67,12252.88,47.79000000000087,0.39,32283.92,4954302.212
600519.SH,20241104,12390.34,12431.0,12255.04,12416.56,12300.67,115.88999999999942,0.94,29092.92,4481761.764
600519.SH,20241105,12350.8,12653.15,12318.8,12647.46,12416.56,230.89999999999964,1.86,45640.47,7134443.464
600519.SH,20241106,12631.5,12743.7,12520.98,12599.42,12647.46,-48.039999999999054,-0.38,37631.43,5916917.616
600519.SH,20241107,12530.93,13261.07,12529.65,13226.1,12599.42,626.6800000000003,4.97,74738.72,12074951.757
600519.SH,20241108,13320.34,13370.22,12840.1,12911.96,13226.1,-314.14000000000124,-2.38,60771.2,9885645.907
600519.SH,20241111,12751.8,12911.8,12568.86,12816.04,12911.96,-95.91999999999825,-0.74,43853.65,6957095.385
600519.SH,20241112,12743.78,13016.46,12623.08,12649.14,12816.04,-166.90000000000146,-1.3,49222.66,7844798.676
600519.SH,20241113,12575.36,12725.01,12521.47,12659.57,12649.14,10.430000000000291,0.08,29125.26,4594445.032
600519.SH,20241114,12591.4,12787.49,12556.51,12621.88,12659.57,-37.69000000000051,-0.3,29248.14,4617144.097
600519.SH,20241115,12583.38,12702.08,12455.06,12503.18,12621.88,-118.69999999999891,-0.94,33761.12,5295326.892
600519.SH,20241118,12527.24,12639.44,12471.1,12503.18,12503.18,0.0,0.0,27092.19,4237197.499
600519.SH,20241119,12551.3,12586.35,12230.5,12366.2,12503.18,-136.97999999999956,-1.1,33266.43,5138831.155
600519.SH,20241120,12374.86,12462.84,12281.03,12389.38,12366.2,23.179999999998472,0.19,21344.55,3292675.257
600519.SH,20241121,12381.84,12422.9,12286.64,12391.94,12389.38,2.5600000000013097,0.02,18261.79,2810933.515
600519.SH,20241122,12360.02,12413.12,12092.72,12092.72,12391.94,-299.22000000000116,-2.41,33436.11,5107288.992
600519.SH,20241125,12118.22,12286.64,12003.29,12018.53,12092.72,-74.18999999999869,-0.61,33185.56,5011136.234
600519.SH,20241126,12018.53,12181.42,11940.82,12102.18,12018.53,83.64999999999964,0.7,25744.79,3876885.984
600519.SH,20241127,12102.18,12207.64,12070.1,12182.78,12102.18,80.60000000000036,0.67,25934.17,3927607.772
600519.SH,20241128,12206.44,12230.42,12046.04,12174.36,12182.78,-8.420000000000073,-0.07,23952.03,3627662.382
600519.SH,20241129,12166.34,12471.1,12135.94,12236.43,12174.36,62.06999999999971,0.51,36088.1,5534035.503
600519.SH,20241202,12238.52,12270.52,12151.1,12230.5,12236.43,-5.930000000000291,-0.05,26819.54,4086609.952
600519.SH,20241203,12222.48,12261.78,12158.96,12244.45,12230.5,13.950000000000728,0.11,24806.62,3777197.199
600519.SH,20241204,12190.96,12219.75,12110.2,12190.4,12244.45,-54.05000000000109,-0.44,23923.89,3626565.544
600519.SH,20241205,12117.1,12173.24,12110.2,12118.22,12190.4,-72.18000000000029,-0.59,16141.47,2441318.387
600519.SH,20241206,12134.26,12341.98,12094.72,12198.5,12118.22,80.28000000000065,0.66,32039.69,4883148.6
600519.SH,20241209,12206.6,12268.35,12135.86,12180.78,12198.5,-17.719999999999345,-0.15,19799.86,3008173.586
600519.SH,20241210,12591.4,12669.43,12392.34,12403.65,12180.78,222.86999999999898,1.83,60312.1,9421340.719
600519.SH,20241211,12350.8,12471.1,12278.46,12315.51,12403.65,-88.13999999999942,-0.71,29671.12,4569662.604
600519.SH,20241212,12286.8,12559.32,12262.58,12557.72,12315.51,242.20999999999913,1.97,41936.52,6510547.81
600519.SH,20241213,12431.08,12471.02,12181.42,12182.38,12557.72,-375.34000000000015,-2.99,49511.97,7580908.315
600519.SH,20241216,12198.42,12262.58,12115.89,12248.14,12182.38,65.76000000000022,0.54,32537.1,4945298.799
600519.SH,20241217,12238.44,12583.38,12198.5,12495.16,12248.14,247.02000000000044,2.02,54171.63,8398945.449
600519.SH,20241218,12494.92,12647.54,12407.74,12603.43,12495.16,108.27000000000044,0.87,41162.26,6440801.971
600519.SH,20241219,12552.42,12574.8,12433.65,12439.1,12603.43,-164.32999999999993,-1.3,24809.32,3862602.665
600519.SH,20241220,12471.67,12558.58,12381.17,12397.3,12439.08,-41.780000000000655,-0.34,28157.74,4307425.535
600519.SH,20241223,12405.44,12527.63,12356.57,12433.55,12397.3,36.25,0.29,21602.69,3300971.424
600519.SH,20241224,12421.74,12576.5,12393.96,12534.3,12433.55,100.75,0.81,22104.92,3394160.299
600519.SH,20241225,12534.14,12534.14,12430.69,12462.46,12534.3,-71.84000000000015,-0.57,17123.39,2621061.878
600519.SH,20241226,12495.04,12533.98,12405.44,12444.46,12462.46,-18.0,-0.14,18286.51,2798840.003
600519.SH,20241227,12453.5,12511.33,12376.94,12454.07,12444.46,9.610000000000582,0.08,20759.32,3170191.445
600519.SH,20241230,12494.8,12576.17,12421.74,12421.74,12454.07,-32.32999999999993,-0.26,25129.82,3849542.646
600519.SH,20241231,12424.99,12584.64,12397.38,12413.59,12421.74,-8.149999999999636,-0.07,39354.45,6033540.366
600519.SH,20250102,12413.59,12417.58,12055.19,12120.36,12413.59,-293.22999999999956,-2.36,50028.7,7490883.773
600519.SH,20250103,12173.3,12177.29,11949.38,12014.47,12120.36,-105.89000000000124,-0.87,32628.36,4836610.288
600519.SH,20250106,11835.27,11913.95,11670.73,11729.38,12014.47,-285.09000000000015,-2.37,44255.12,6392479.712
600519.SH,20250107,11767.33,11826.22,11721.23,11731.01,11729.38,1.6300000000010186,0.01,24221.18,3494634.227
600519.SH,20250108,11729.38,11825.65,11620.72,11749.74,11731.01,18.729999999999563,0.16,35258.21,5071821.246
600519.SH,20250109,11802.6,11929.59,11672.2,11761.96,11749.74,12.219999999999345,0.1,29705.65,4295852.736
600519.SH,20250110,11787.21,11826.71,11696.79,11696.79,11761.96,-65.16999999999825,-0.55,21871.95,3154677.598
600519.SH,20250113,11607.19,11765.54,11582.84,11761.79,11696.79,65.0,0.56,21082.51,3030806.87
600519.SH,20250114,11769.7,12044.44,11745.67,11994.1,11761.79,232.3099999999995,1.98,30956.57,4535651.504
600519.SH,20250115,11949.3,12011.21,11892.37,11984.08,11994.1,-10.020000000000437,-0.08,18399.34,2701518.712
600519.SH,20250116,12006.32,12076.86,11745.67,11781.34,11984.08,-202.73999999999978,-1.69,26342.13,3840411.437
600519.SH,20250117,11781.43,11900.43,11781.34,11849.52,11781.34,68.18000000000029,0.58,18308.94,2663227.309
600519.SH,20250120,11900.43,12134.94,11892.28,12012.84,11849.52,163.3199999999997,1.38,31409.75,4647626.351
600519.SH,20250121,12063.34,12071.48,11933.01,11958.67,12012.84,-54.17000000000007,-0.45,16856.04,2481821.229
600519.SH,20250122,11918.92,11957.04,11713.09,11737.52,11958.67,-221.14999999999964,-1.85,28293.84,4088101.682
600519.SH,20250123,11810.59,11957.45,11713.09,11753.81,11737.52,16.289999999999054,0.14,27125.04,3932700.85
600519.SH,20250124,11745.67,11792.83,11650.45,11696.79,11753.81,-57.01999999999862,-0.49,31360.34,4515322.685
600519.SH,20250127,11704.94,11761.71,11623.65,11688.57,11696.79,-8.220000000001164,-0.07,29356.46,4213534.543
600519.SH,20250205,11729.38,11753.81,11421.56,11434.51,11688.57,-254.0599999999995,-2.17,40756.52,5753730.034
600519.SH,20250206,11403.64,11582.68,11403.64,11508.15,11434.51,73.63999999999942,0.64,27355.82,3859568.163
600519.SH,20250207,11514.99,11751.21,11431.34,11696.79,11508.15,188.64000000000124,1.64,37242.07,5310850.624
600519.SH,20250210,11713.09,11729.38,11624.22,11660.22,11696.79,-36.57000000000153,-0.31,20839.79,2988101.756
600519.SH,20250211,11688.24,11696.47,11533.07,11550.18,11660.22,-110.03999999999905,-0.94,23572.83,3348668.867
600519.SH,20250212,11550.18,11770.1,11541.05,11753.81,11550.18,203.6299999999992,1.76,25475.79,3644170.477
600519.SH,20250213,11753.98,12016.5,11684.66,11933.5,11753.81,179.6900000000005,1.53,43385.36,6335985.851
600519.SH,20250214,11933.5,12030.76,11877.79,12014.47,11933.5,80.96999999999935,0.68,27099.92,3978694.098
600519.SH,20250217,12063.34,12177.21,11950.12,11986.93,12014.47,-27.539999999999054,-0.23,32470.59,4804663.813
600519.SH,20250218,11973.74,12161.0,11909.23,12014.47,11986.93,27.539999999999054,0.23,27799.92,4113845.397
600519.SH,20250219,12014.87,12172.81,11932.2,12144.79,12014.47,130.32000000000153,1.08,32393.31,4803378.441
600519.SH,20250220,12079.63,12152.69,12001.35,12006.32,12144.79,-138.47000000000116,-1.14,23749.73,3513552.984
600519.SH,20250221,12055.19,12191.46,11998.26,12122.07,12006.32,115.75,0.96,36417.83,5418169.587
600519.SH,20250224,12120.36,12214.19,12006.32,12047.62,12122.07,-74.44999999999891,-0.61,34743.73,5157907.322
600519.SH,20250225,11973.82,12001.35,11827.12,11843.41,12047.62,-204.21000000000095,-1.7,28387.43,4142814.459
600519.SH,20250226,11855.22,11932.69,11770.1,11892.37,11843.41,48.960000000000946,0.41,26366.09,3835949.041
600519.SH,20250227,11892.45,12135.83,11843.41,12100.48,11892.37,208.10999999999876,1.75,49762.17,7368002.361
600519.SH,20250228,12099.99,12449.27,12071.48,12224.53,12100.48,124.05000000000109,1.03,56128.95,8475738.166
600519.SH,20250303,12239.28,12389.07,12067.41,12112.37,12224.53,-112.15999999999985,-0.92,31595.66,4736679.903
600519.SH,20250304,12095.92,12104.06,11934.72,11974.63,12112.37,-137.7400000000016,-1.14,25211.21,3710675.863
600519.SH,20250305,11990.03,12006.32,11893.1,11944.17,11974.63,-30.459999999999127,-0.25,24605.22,3606932.152
600519.SH,20250306,12006.32,12301.18,11990.68,12266.81,11944.17,322.6399999999994,2.7,42167.64,6297117.4
600519.SH,20250307,12242.54,12449.1,12242.54,12389.15,12266.81,122.34000000000015,1.0,37991.35,5760608.729
600519.SH,20250310,12379.46,12437.05,12268.11,12404.63,12389.15,15.479999999999563,0.12,31369.07,4758789.26
600519.SH,20250311,12356.57,12614.62,12315.84,12614.62,12404.63,209.9900000000016,1.69,39775.6,6094007.854
600519.SH,20250312,12600.61,12622.76,12432.73,12564.93,12614.62,-49.69000000000051,-0.39,29603.96,4552923.644
600519.SH,20250313,12576.5,12670.17,12469.63,12525.75,12564.93,-39.18000000000029,-0.31,25724.39,3966369.271
600519.SH,20250314,12606.31,13260.79,12552.06,13260.79,12525.75,735.0400000000009,5.87,92913.15,14882842.708
600519.SH,20250317,13496.93,13504.99,13251.59,13341.02,13260.79,80.22999999999956,0.61,54689.13,8985138.902
600519.SH,20250318,13399.51,13456.2,13209.4,13228.13,13341.02,-112.89000000000124,-0.85,31613.45,5153210.436
600519.SH,20250319,13230.49,13423.62,13219.98,13323.51,13228.13,95.38000000000102,0.72,27389.55,4477128.77
600519.SH,20250320,13323.51,13338.91,12992.48,13065.22,13323.51,-258.2900000000009,-1.94,36736.77,5903879.207
600519.SH,20250321,13024.49,13132.01,12778.75,12818.82,13065.22,-246.39999999999964,-1.89,33614.3,5324973.19
600519.SH,20250324,12788.28,12948.42,12726.21,12894.17,12818.82,75.35000000000036,0.59,25565.85,4032223.482
600519.SH,20250325,12934.9,12973.99,12761.07,12833.08,12894.17,-61.090000000000146,-0.47,17674.38,2783286.813
600519.SH,20250326,12810.84,12890.75,12796.42,12837.15,12833.08,4.069999999999709,0.03,14323.56,2257639.75
600519.SH,20250327,12837.15,13018.39,12815.81,12943.04,12837.15,105.89000000000124,0.82,17955.63,2848889.21
600519.SH,20250328,12958.76,12975.62,12837.15,12912.17,12943.04,-30.8700000000008,-0.24,16227.89,2569470.015
600519.SH,20250331,12877.71,12926.42,12707.31,12714.97,12912.17,-197.20000000000073,-1.53,21084.94,3311857.714
600519.SH,20250401,12739.41,12787.38,12643.37,12674.41,12714.97,-40.55999999999949,-0.32,18556.44,2893739.955
600519.SH,20250402,12690.53,12770.36,12588.72,12617.39,12674.41,-57.02000000000044,-0.45,21674.01,3371883.024
600519.SH,20250403,12462.46,12918.6,12454.4,12779.16,12617.39,161.77000000000044,1.28,35480.5,5557442.052
600519.SH,20250407,12381.09,12518.26,11908.57,12218.1,12779.16,-561.0599999999995,-4.39,101952.67,15314738.235
600519.SH,20250408,12323.99,12584.64,12177.37,12584.64,12218.1,366.53999999999905,3.0,73876.49,11226977.557
600519.SH,20250409,12421.9,12680.76,12385.49,12552.39,12584.64,-32.25,-0.26,55630.04,8562928.225
600519.SH,20250410,12633.43,12666.1,12446.17,12617.22,12552.39,64.82999999999993,0.52,38620.21,5963650.791
600519.SH,20250411,12869.49,12869.49,12584.64,12779.97,12617.22,162.75,1.29,32634.23,5087359.924
600519.SH,20250414,12714.73,12755.7,12637.83,12641.58,12779.97,-138.38999999999942,-1.08,21711.44,3379425.64
600519.SH,20250415,12641.66,12747.55,12584.64,12690.53,12641.58,48.95000000000073,0.39,21489.28,3339942.729
600519.SH,20250416,12641.66,12837.15,12519.48,12700.06,12690.53,9.529999999998836,0.08,31156.05,4834880.596
600519.SH,20250417,12657.95,12841.22,12625.29,12788.28,12700.06,88.22000000000116,0.69,23846.05,3733924.973
600519.SH,20250418,12755.7,12829.01,12674.24,12755.21,12788.28,-33.07000000000153,-0.26,20298.48,3179974.34
600519.SH,20250421,12751.62,12751.62,12633.52,12633.52,12755.21,-121.68999999999869,-0.95,18057.03,2808158.177
600519.SH,20250422,12625.37,12676.69,12570.06,12615.6,12633.52,-17.920000000000073,-0.14,18432.14,2857525.967
600519.SH,20250423,12698.68,12700.47,12584.64,12641.66,12615.6,26.05999999999949,0.21,18668.76,2895468.892
600519.SH,20250424,12641.66,12712.36,12617.06,12643.7,12641.66,2.040000000000873,0.02,14871.81,2313372.072
600519.SH,20250425,12683.2,12716.6,12625.37,12625.37,12643.7,-18.329999999999927,-0.14,14764.9,2295029.705
600519.SH,20250428,12641.66,12666.1,12597.68,12625.37,12625.37,0.0,0.0,14659.72,2274252.465
600519.SH,20250429,12625.37,12646.06,12478.92,12576.5,12625.37,-48.8700000000008,-0.39,18921.8,2917422.938
600519.SH,20250430,12625.29,12761.07,12595.23,12600.93,12576.5,24.43000000000029,0.19,25754.25,4005439.429
600519.SH,20250506,12698.68,12698.68,12579.19,12627.0,12600.93,26.06999999999971,0.21,18300.26,2838614.215
600519.SH,20250507,12788.28,12788.28,12627.0,12666.1,12627.0,39.100000000000364,0.31,27462.21,4275142.569
600519.SH,20250508,12649.81,12973.83,12623.99,12854.99,12666.1,188.88999999999942,1.49,33481.06,5265446.444
600519.SH,20250509,12861.51,13011.87,12829.41,12960.8,12854.99,105.80999999999949,0.82,23671.9,3757574.546
600519.SH,20250512,13016.35,13186.83,13005.03,13069.29,12960.8,108.4900000000016,0.84,24735.33,3967785.8
